País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague - Play Offs,https://www.flashscore.com/basketball/europe/euroleague/,Fenerbahce vs Zalgiris Kaunas,VS,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/zalgiris-kaunas-6JbDYvUs/?mid=l08wlK9s,17:45
EUROPE,Euroleague - Play Offs,https://www.flashscore.com/basketball/europe/euroleague/,Olympiacos vs Monaco,VS,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/olympiacos-piraeus-ptNXXDf6/?mid=rRuOF1MN,18:00
EUROPE,Euroleague - Play Offs,https://www.flashscore.com/basketball/europe/euroleague/,Valencia vs Panathinaikos,VS,Finalizado,https://www.flashscore.com/match/basketball/panathinaikos-bqRyXX9C/valencia-6w8lqYGE/?mid=zP287rSI,18:45
EUROPE,Eurocup - Play Offs,https://www.flashscore.com/basketball/europe/eurocup/,JL Bourg vs Besiktas,VS,Finalizado,https://www.flashscore.com/match/basketball/besiktas-hE4Gkj9l/jl-bourg-A5BNuIF5/?mid=Oxa7WuaS,17:30
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Le Portel vs Strasbourg,VS,Finalizado,https://www.flashscore.com/match/basketball/le-portel-lOca3F9n/strasbourg-Srews2dH/?mid=IisZpbpL,18:00
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Orlando Magic vs Detroit Pistons,94-88,Finalizado,https://www.flashscore.com/match/basketball/detroit-pistons-UcjMRj6J/orlando-magic-QZMS36Dn/?mid=lEDfZkUF,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Phoenix Suns vs Oklahoma City Thunder,122-131,Finalizado,https://www.flashscore.com/match/basketball/oklahoma-city-thunder-0fHFHEWD/phoenix-suns-M1Gy2pra/?mid=ppJ7TKcf,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Denver Nuggets vs Minnesota Timberwolves,125-113,Finalizado,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/minnesota-timberwolves-KjBIVQcI/?mid=ddMtJqop,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Boston Celtics vs Philadelphia 76ers,VS,Finalizado,https://www.flashscore.com/match/basketball/boston-celtics-KYD9hVEm/philadelphia-76ers-vwRW2QSh/?mid=fyOn1VtJ,23:00
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,Club Africain (Tun) vs JCA Kings (Ivo),VS,Finalizado,https://www.flashscore.com/match/basketball/club-africain-KEoRpXxj/jca-kings-O8SEPWGc/?mid=pGZf6DBl,18:00
